sampleID,relationshipID,year,location,municipality,deg_m_sN,deg_m_sE,locationID,ringID,age,sex,bm,wl,material,eggs,nestling,StableC,C_percent,StableN,N_percent,settlement,transport,fully_cultivated_land,infield_pasture,forest,open_land,bog,freshwater,sea,surface_cultivated_land,coniferous_forest,deciduous_forest,mixed_forest,tree_species_unknown,not_relevant,not_registered,impediment_forest_quality,low_forest_quality,medium_forest_quality,high_forest_quality,not_relevant_forest_quality,sea_distance_m,industry_distance_m,transport_settlement_distance_m,ski_arenas_distance_m,shooting_ranges_distance_m,Ag,Al,As,Au,B,Ba,Bi,Ca,Cd,Ce,Co,Cr,Cs,Cu,Dy,Er,Eu,Fe,Ga,Gd,Hf,Hg,Ho,K,La,Li,Lu,Mg,Mn,Mo,Na,Nb,Nd,Ni,P,Pb,Pr,Rb,S,Sb,Sc,Se,Si,Sm,Sn,Sr,Tb,Th,Ti,Tl,U,V,W,Y,Yb,Zn
100_17,9Ad,2017,Asklund,Steinkjer,635618,112829,33,3012610,Adult,F,625,292,Blood,4,1,NA,NA,NA,NA,53051.63909,16209.4536,1001795.788,205061.0643,1777375.554,17707.64152,69221.95623,0,0,0,1562213.601,162233.6791,147835.7812,36737.14166,1071056.881,160346.0125,95201.72449,140485.6398,235659.1131,1392958.674,1276117.945,4486.459788,2626.643573,130.5213788,8969.05529,934.636052,NA,0.1580837733,0.003815261,0.0001038598,0.0864559264,0.0208409114,NA,52.922447015,0.0016779857,0.0001433659,0.0151982122,0.0039112562,0.0052030405,0.3818498558,NA,NA,NA,355.5537225177,NA,2.77667E-05,NA,0.1002923234,NA,1417.5758357768,5.45037E-05,0.0068818491,NA,64.6316046986,0.0323716212,0.0273455491,2298.8632395617,NA,0.000110377,0.003211852,1082.742266369,0.006444098,NA,3.274254634,1885.632638627,NA,NA,0.479998275,3.25981004,2.7252E-05,NA,0.019938663,NA,2.7252E-05,0.003425751,9.6291E-05,3.134E-05,0.003424403,3.8485E-05,6.9765E-05,NA,3.648378272
103_17,13Ad,2017,Heggstad,Verdal,634731,113419,40,3012695,Adult,F,620,290,Blood,4,4,NA,NA,NA,NA,202167.0254,67446.40233,2061827.113,46731.75265,516544.9951,118645.8464,5910.38305,121355.02,0,0,310731.8091,162653.816,56690.65904,138057.3976,2452795.561,19699.29546,174979.5953,0,31592.57685,434529.0524,2499527.314,5675.126363,4312.666114,33.04036376,2855.268453,2855.268453,NA,0.1580837733,0.003815261,0.0001224612,0.042971472,0.0118336549,NA,54.9429195843,0.0003825533,0.0002816319,0.009006673,0.0039112562,0.0010416793,0.3351858152,NA,NA,NA,390.5408340191,NA,2.93993E-05,NA,0.1351804865,NA,1424.2088997039,5.45037E-05,0.0153327064,NA,66.6688388126,0.0158351409,0.0389643237,2203.4550729998,NA,0.00014887,0.005534517,1188.777437078,0.01041759,NA,2.209676234,1822.021839452,NA,NA,0.498477026,3.25981004,2.7252E-05,NA,0.014912095,NA,2.7252E-05,0.003425751,6.0229E-05,3.134E-05,0.005130259,3.8485E-05,0.000481367,NA,3.870308237
23_17,13Ad,2017,Heggstad,Verdal,634731,113419,40,3012695,Adult,F,620,290,Feathers,4,4,-24.35,44.29,7.94,15.44,202167.0254,67446.40233,2061827.113,46731.75265,516544.9951,118645.8464,5910.38305,121355.02,0,0,310731.8091,162653.816,56690.65904,138057.3976,2452795.561,19699.29546,174979.5953,0,31592.57685,434529.0524,2499527.314,5675.126363,4312.666114,33.04036376,2855.268453,2855.268453,0.003052198,44.0329623603,0.0297293117,0.0142110881,0.2759434249,0.3040043409,0.0021228525,245.4443986034,0.0040574758,0.0391043101,0.0345952436,0.1082304321,0.0031796768,3.2608648842,0.0021605746,0.0013246091,0.000646822,49.5438486586,0.0095067651,NA,0.0007128104,0.9618317515,0.0004491441,25.5556571991,0.0181718918,0.0168150526,0.0002020289,94.5112731,1.3212014145,0.0804476146,31.8698555182,0.000520261,0.017275664,0.065652092,75.312259518,0.085896033,0.00416453,0.078964092,22813.817952865,0.011119232,0.008820821,0.991463953,78.412234904,0.003196346,0.018432659,0.292648184,0.00045519,0.005355407,2.710903948,0.002146192,0.003720869,0.093487393,0.010312984,0.012630916,0.001575846,31.499706865
13_18,113Ad,2018,Heggstad,Verdal,634731,113419,40,3012695,Adult,F,630,295,Feathers,4,4,-24.71,49.27,8.45,14.85,202167.0254,67446.40233,2061827.113,46731.75265,516544.9951,118645.8464,5910.38305,121355.02,0,0,310731.8091,162653.816,56690.65904,138057.3976,2452795.561,19699.29546,174979.5953,0,31592.57685,434529.0524,2499527.314,5675.126363,4312.666114,33.04036376,2855.268453,2855.268453,0.0035238403,13.5385181162,0.0187174975,0.002419642,0.2353538119,0.0856329629,0.0015229449,23.9252153113,0.0004319443,0.0109492815,0.0127204336,0.0503735501,0.0010076352,2.9673784208,0.000724452,0.0003484428,0.0002489359,15.4906259838,0.0036103367,NA,0.0009029104,0.9923861817,0.0002185429,5.3536757333,0.0056201234,0.0070538628,7.8685E-05,10.2763995093,0.2219009841,0.0741453113,10.6577565167,0.002045065,0.004702252,0.020595795,72.0017503,0.024930961,0.001226507,0.01918725,23962.507871619,0.006858352,0.000228754,1.10072669,41.655808733,0.000913842,0.009417162,0.072490044,0.000161932,0.001049327,0.826863228,0.000273846,0.00134794,0.024729008,0.004166924,0.004399419,0.000746814,7.894930274
54_18,113Ad,2018,Heggstad,Verdal,634731,113419,40,3012695,Adult,F,630,295,Blood,4,4,NA,NA,NA,NA,202167.0254,67446.40233,2061827.113,46731.75265,516544.9951,118645.8464,5910.38305,121355.02,0,0,310731.8091,162653.816,56690.65904,138057.3976,2452795.561,19699.29546,174979.5953,0,31592.57685,434529.0524,2499527.314,5675.126363,4312.666114,33.04036376,2855.268453,2855.268453,NA,0.5930854257,0.0055557582,0.0002747409,0.2592017249,0.0224550735,NA,38.0157525319,0.0002632322,0.0004913468,0.0047246551,0.0060142655,0.001156666,0.2505253176,NA,NA,NA,273.1959664104,NA,9.09156E-05,NA,0.0489208547,NA,963.5500172573,0.0003036848,0.0018708207,NA,43.1574612313,0.0171940221,0.0254841338,2965.1125786961,NA,0.000244472,0.005743629,835.663193158,0.005026879,NA,1.61469627,1770.566426391,NA,NA,0.360219932,4.064058996,0.000178401,NA,0.014749103,NA,7.0394E-05,0.022709598,6.3682E-05,6.4997E-05,0.003484923,0.000160099,0.00032593,NA,2.648010952
18_17,22Ad,2017,Tua,Verran_Steinkjer,635640,105923,56,3012721,Adult,F,735,289,Feathers,4,0,-23.89,46.94,7.12,15.27,18732.22877,17865.47131,235103.2246,8908.381878,1904490.044,79081.78516,12002.98598,15934.98835,847231.2026,0,1748540.654,62225.06584,100686.8019,89401.15795,1134867.116,3629.517078,262070.9374,756205.7147,420586.3993,556711.7636,1143775.497,223.1851903,6731.055936,73.96256753,8745.311271,1093.594608,0.0125016671,12.9480908008,0.0234577705,0.0075486338,0.2840654621,0.1769413987,0.0019079145,104.6142190829,0.0051915546,0.0282254133,0.0271713214,0.0746402947,0.0016907793,4.0995667121,0.00064639,0.0004351513,0.00020533,33.173460343,0.0040018852,NA,0.000110989,1.3451560332,0.0001570269,14.8903653078,0.0121694164,0.0057522907,5.54945E-05,25.5470164076,0.7447470591,0.2768943616,18.4943291559,0.000520261,0.010292276,0.085891772,96.243659768,0.115481646,0.002580244,0.060346986,26266.825099664,0.006916202,0.002540677,1.281767751,28.606821129,0.001526678,0.018312921,0.138340501,0.000151069,0.003333207,1.089822143,0.000946454,0.000892125,0.030001485,0.005025196,0.004012846,0.000385138,17.627980312
25_18,125Ad,2018,Tua,Verran_Steinkjer,635640,105923,56,3012721,Adult,F,740,NA,Feathers,4,3,-23.39,48.85,7.84,15.14,18732.22877,17865.47131,235103.2246,8908.381878,1904490.044,79081.78516,12002.98598,15934.98835,847231.2026,0,1748540.654,62225.06584,100686.8019,89401.15795,1134867.116,3629.517078,262070.9374,756205.7147,420586.3993,556711.7636,1143775.497,223.1851903,6731.055936,73.96256753,8745.311271,1093.594608,0.002710528,4.0330093251,0.0102073671,0.0004878678,0.2897271249,0.0376756091,0.0039327669,21.385811823,0.000184809,0.006967239,0.0082690891,0.0252134392,0.000379202,2.5142231459,0.0004231519,0.0001889702,0.000108421,8.11789336,0.001336783,NA,0.0002829656,0.983362526,4.55862E-05,5.8283898692,0.0029090169,0.0074590242,3.32656E-05,8.6253673232,0.2923166048,0.5185034096,10.2735694478,0.000869248,0.002438487,0.005160497,72.82559048,0.023371426,0.000534775,0.022016275,24225.700716268,0.005725001,0.000369617,1.371280125,19.867082972,0.000376739,0.008055996,0.036733092,5.857E-05,0.000864453,0.252375478,0.000185854,0.000330829,0.010514521,0.002508535,0.001007588,0.000165387,13.169910896
96_17,4Ad,2017,Floan,Levanger,634331,112122,17,3012758,Adult,F,680,283,Blood,4,4,NA,NA,NA,NA,39199.78424,31110.34107,1871904.305,110897.3727,946321.3219,88184.78973,6471.69483,44679.35298,0,1370.23096,750249.0895,144113.6027,64091.39233,92405.04827,1988264.014,101016.0464,103159.296,6192.327635,171476.5761,760149.6067,2099161.387,3758.395103,7330.100342,49.67517006,5292.99677,2764.452504,NA,0.4080127693,0.0046817906,0.0002001117,0.3034633735,0.1118390982,NA,39.601718094,0.0011123238,0.0002891212,0.0094803648,0.0100469475,0.0009843242,0.2879676111,NA,NA,NA,267.2009917062,NA,2.20296E-05,NA,0.0307566016,NA,1045.4866048792,5.45037E-05,0.0085949532,NA,49.2343696905,0.0194861952,0.0238820492,3057.5658766093,NA,0.000105391,0.00674912,785.101627222,0.00703861,NA,2.389371639,2120.134955175,NA,NA,0.374213935,3.25981004,2.7252E-05,NA,0.017328619,NA,2.7252E-05,0.015110319,4.224E-05,5.7554E-05,0.002372574,3.8485E-05,0.000178122,NA,2.810640725
10_17,4Ad,2017,Floan,Levanger,634331,112122,17,3012758,Adult,F,680,283,Feathers,4,4,-25.28,45.54,7.3,14.16,39199.78424,31110.34107,1871904.305,110897.3727,946321.3219,88184.78973,6471.69483,44679.35298,0,1370.23096,750249.0895,144113.6027,64091.39233,92405.04827,1988264.014,101016.0464,103159.296,6192.327635,171476.5761,760149.6067,2099161.387,3758.395103,7330.100342,49.67517006,5292.99677,2764.452504,0.0145846617,25.7492649428,0.0794870448,0.0225413512,0.2047573555,0.1406373154,0.0020635539,27.8093353694,0.0018459004,0.0204308043,0.0586843398,0.173604615,0.0014242011,4.3357532325,0.0014014032,0.0008005571,0.0004374674,26.2682853789,0.0060462207,NA,0.000110989,0.7104012775,0.0008373553,8.3711467518,0.0087687241,0.002323833,0.0001229939,14.7003155684,0.3625032452,0.1342947989,12.4446430573,0.000520261,0.009559792,0.065839501,75.715755997,0.073535979,0.002338286,0.034620814,26440.360182384,0.007714877,0.006576791,0.910765922,57.747178099,0.001462665,0.012659735,0.07108715,0.000270069,0.002886945,1.818238813,0.000363173,0.001220583,0.070213133,0.015033527,0.007531149,0.00085558,9.170051746
1_18,101Ad,2018,Hammerbukta,Levanger,633727,110339,66,3026141,Adult,F,675,292,Feathers,4,3,-24.91,48.78,8.57,14.95,41793.26685,69089.73771,864562.1767,96706.3505,813227.6056,168998.1412,7304.032075,1070650.216,0,7128.373505,597920.9013,175327.3298,110277.2904,171585.4585,2053223.77,31125.14929,229279.6768,58088.45346,292376.4595,409785.189,2149930.121,5819.579638,5160.096197,132.0324885,4410.303919,2508.454868,0.001677533,4.6057841805,0.0123609968,0.0010463692,0.1255112274,0.0320477368,0.001459827,15.7934382205,0.000114377,0.0033035648,0.0047068106,0.0274639933,0.0002957233,1.2592055709,0.0001984847,0.0001574513,6.71013E-05,5.4483553388,0.0013483792,NA,0.0012487725,0.4205526276,5.91644E-05,6.6690538707,0.0017315085,0.008968326,3.92772E-05,7.4822589106,0.0824917996,0.037757785,8.1225503491,0.000607175,0.001497933,0.018483847,39.499569573,0.009034719,0.000365051,0.019324329,10480.300496163,0.003099431,0.000773286,0.407827689,15.735174669,0.000358586,0.003653887,0.019004522,2.6688E-05,0.000377004,0.306935682,7.4304E-05,0.000334565,0.00989286,0.002686483,0.000967135,0.000141781,5.39311139
43_18,101Ad,2018,Hammerbukta,Levanger,633727,110339,66,3026141,Adult,F,675,292,Blood,4,3,NA,NA,NA,NA,41793.26685,69089.73771,864562.1767,96706.3505,813227.6056,168998.1412,7304.032075,1070650.216,0,7128.373505,597920.9013,175327.3298,110277.2904,171585.4585,2053223.77,31125.14929,229279.6768,58088.45346,292376.4595,409785.189,2149930.121,5819.579638,5160.096197,132.0324885,4410.303919,2508.454868,NA,0.2846838362,0.0086827854,0.0002686416,0.2955694892,0.4922066467,NA,57.3325209243,0.0001472803,0.000162898,0.0086709139,0.0029456067,0.0005962994,0.283854055,NA,NA,NA,308.1585649346,NA,6.74297E-05,NA,0.0728086441,NA,1102.539402697,0.000144341,0.0014413415,NA,49.6574985889,0.0520226527,0.032085646,2699.5342098085,NA,4.6011E-05,0.00638378,988.608984794,0.004813609,NA,1.319277483,2018.237049306,NA,NA,0.312731177,7.068874642,3.945E-05,NA,0.028457381,NA,0.000213166,0.011883083,5.7587E-05,5.3031E-05,0.073094733,0.000334322,0.000141058,NA,3.955436065
5_17,18Ad,2017,Hammerbukta,Levanger,633727,110339,66,3026141,Adult,F,680,NA,Feathers,4,2,-24.79,48.8,9.44,15.11,41793.26685,69089.73771,864562.1767,96706.3505,813227.6056,168998.1412,7304.032075,1070650.216,0,7128.373505,597920.9013,175327.3298,110277.2904,171585.4585,2053223.77,31125.14929,229279.6768,58088.45346,292376.4595,409785.189,2149930.121,5819.579638,5160.096197,132.0324885,4410.303919,2508.454868,0.003052198,28.8976706795,0.0259670882,0.0106904396,0.1686535751,0.1769491256,0.0025084318,26.0538327109,0.0015734351,0.0249075121,0.0266838869,0.0861291418,0.001745421,3.630459927,0.0017000861,0.0010581824,0.0004520862,35.0396278221,0.0066146685,NA,0.000110989,1.2655903694,0.0003388345,10.6839165323,0.0113403359,0.0207990288,0.0001394508,12.2059289493,0.3064877303,0.0829575663,13.1227444675,0.000520261,0.011985254,0.036968289,100.031469083,0.106082795,0.003053166,0.041136532,26955.599220451,0.024499975,0.00615374,1.017135715,65.612136772,0.001936176,0.012163965,0.084942157,0.000327827,0.002917443,1.856272448,0.000393767,0.002513185,0.058458514,0.006899608,0.011892452,0.000815776,10.209840597
11_17,5Ad,2017,Nykloster_Munkeby,Levanger,634312,112251,21,3026161,Adult,F,635,286,Feathers,5,0,-25.07,47.31,6.59,15.17,73755.26812,39545.12851,1246414.189,115289.3902,1525854.099,90996.63181,46512.44139,0,0,1826.797797,1393345.794,75407.09367,134257.0047,95948.81528,1361541.384,79693.85532,128649.5325,211710.6487,695994.3339,627008.6575,1476830.774,4864.798964,6902.338793,44.47136433,5444.130165,1485.52364,0.0181153009,31.64071566,0.087712742,0.0244556148,0.2877209386,0.2630111436,0.0030467281,48.6495630833,0.0055386996,0.0386761717,0.0371075035,0.1190897483,0.002038649,4.1772108188,0.0025777175,0.0017600386,0.0010821829,34.8724201861,0.007695691,NA,0.000110989,0.8928526987,0.0004636859,7.7707823709,0.0201214109,0.0061298789,0.0001806958,18.5355764245,0.9497524041,0.127042882,12.5535363801,0.000520261,0.019967609,0.057399104,87.550487682,0.217191209,0.005053214,0.038391314,26520.66004886,0.011397365,0.00842323,0.979089596,75.85692161,0.003481844,0.033614313,0.129192751,0.000474993,0.004241782,2.431696649,0.001108712,0.00199769,0.080029993,0.012005625,0.015731706,0.001418505,13.260786392
97_17,5Ad,2017,Nykloster_Munkeby,Levanger,634312,112251,21,3026161,Adult,F,635,286,Blood,5,0,NA,NA,NA,NA,73755.26812,39545.12851,1246414.189,115289.3902,1525854.099,90996.63181,46512.44139,0,0,1826.797797,1393345.794,75407.09367,134257.0047,95948.81528,1361541.384,79693.85532,128649.5325,211710.6487,695994.3339,627008.6575,1476830.774,4864.798964,6902.338793,44.47136433,5444.130165,1485.52364,NA,0.20107875,0.003815261,0.0001187217,0.1364198553,0.0256469154,NA,50.9865645571,0.0006575432,0.0001689277,0.0099814374,0.0039112562,0.0030670137,0.3240851047,NA,NA,NA,398.1227578408,NA,2.21167E-05,NA,0.0770013373,NA,1523.8103543294,5.45037E-05,0.0020472089,NA,63.5909803743,0.022489998,0.0292428634,2409.1892106937,NA,0.000172872,0.003211852,1132.097779105,0.009986304,NA,3.548584695,2061.681232454,NA,NA,0.510020807,3.25981004,2.7252E-05,NA,0.014016713,NA,2.7252E-05,0.003425751,8.0275E-05,3.134E-05,0.00190977,3.8485E-05,0.000581157,NA,3.754790416
55_18,114Ad,2018,Sende,Verdal,634858,114034,50,3026164,Adult,F,NA,288,Blood,3,3,NA,NA,NA,NA,108276.1071,38572.89222,1419240.011,37966.94507,735157.9677,24988.40725,763402.3094,13259.27889,0,0,932571.1998,92812.30103,16367.97075,481797.2128,1579348.29,37966.94507,861549.2982,293123.9228,135438.247,233437.2164,1617315.235,10785.49868,9888.209928,46.43843241,2942.756005,2942.756005,NA,0.25019541,0.027570106,0.0002633058,0.2307719204,0.0780292636,NA,41.051702251,0.0002007753,0.0001310606,0.0078330125,0.0016346579,0.0036768452,0.2533317049,NA,NA,NA,313.6637284656,NA,4.25204E-05,NA,0.0843965287,NA,1133.4403189633,0.0001038956,0.0002601351,NA,46.2328765338,0.0152319371,0.0271651483,2721.5180531872,NA,6.3022E-05,0.004580245,888.84933578,0.007363911,NA,2.734714886,1954.382967951,NA,NA,0.399109139,5.210281119,1.8581E-05,NA,0.015788352,NA,9.6972E-05,0.007136972,4.6282E-05,2.4979E-05,0.003042847,0.000107827,0.000136512,NA,3.062693754
14_18,114Ad,2018,Sende,Verdal,634858,114034,50,3026164,Adult,F,NA,288,Feathers,3,3,-24.44,48.98,8.16,15,108276.1071,38572.89222,1419240.011,37966.94507,735157.9677,24988.40725,763402.3094,13259.27889,0,0,932571.1998,92812.30103,16367.97075,481797.2128,1579348.29,37966.94507,861549.2982,293123.9228,135438.247,233437.2164,1617315.235,10785.49868,9888.209928,46.43843241,2942.756005,2942.756005,0.0057972703,16.1531438431,0.4108729198,0.0045188507,0.2054267697,0.0892799939,0.0025211896,20.2344816084,0.000184809,0.01523619,0.0196125186,0.0614230061,0.0017966275,3.2403109647,0.0009479248,0.0005682612,0.0003671076,18.546242685,0.0049365319,NA,0.0009738647,1.4865386535,0.0002427888,9.4086204188,0.0078457773,0.0078304077,5.63714E-05,9.3289856876,0.2430219887,0.1213482765,11.1197161956,0.002313717,0.007356963,0.023446168,74.816846408,0.022011157,0.001841248,0.041395435,24751.651432221,0.006457083,0.000369617,1.32831107,46.051966954,0.001484086,0.009260851,0.044324265,0.000209566,0.001424409,1.5080383,0.000307115,0.001365092,0.038067034,0.001970793,0.004390245,0.000469953,7.654172386
22_18,122Ad,2018,Nordvik,Ytterøy_Levanger,634721.2,110222.6,63,3026168,Adult,F,580,NA,Feathers,3,1,-23.79,49.01,6.65,14.75,6761.491599,9160.052914,225098.2535,52013.1858,1341032.916,26470.61952,0,731.2523085,1478170.625,0,1245993.294,24163.39525,70876.22687,26470.61952,1719921.675,52013.1858,33952.31337,443447.337,684480.8178,205623.0675,1771934.861,101.743619,9648.072651,200.8079721,4326.302795,3547.123267,0.0041920588,16.4482125317,0.0239466068,0.0017355705,0.2545014852,0.1007160328,0.0025030185,20.5849803918,0.000867243,0.0159975382,0.0306574097,0.2878029018,0.0014020937,3.09205224,0.0011507859,0.0006848542,0.000393806,22.9410391395,0.0044677782,NA,0.0004159706,2.0544602287,0.0002407302,3.9602572309,0.007365126,0.0041250584,0.0001265998,11.1920873195,0.9521089829,0.2653809289,10.6916264504,0.002632218,0.007246652,0.133130082,76.887185653,0.04486771,0.001828357,0.020165151,24806.819240427,0.008117412,0.000914794,1.816976472,47.345092049,0.001594216,0.009509422,0.044225262,0.000204022,0.00168917,1.291800086,0.000395151,0.000990174,0.036863537,0.004065247,0.005934547,0.000758061,9.592839388
51_18,110Ad,2018,Kleiva,Inderøy,635311.2,105955.8,29,3026173,Adult,F,675,277,Blood,3,3,NA,NA,NA,NA,93352.08676,23837.01784,329185.6819,178155.2975,1254145.806,69948.39326,13642.75065,0,1175471.439,1623.881,1194148.773,39470.68341,32387.94515,78029.96151,1623470.106,171854.8844,95794.52697,189098.5782,617564.7029,435279.142,1801625.404,273.3881786,11641.58221,13.81529142,8582.700837,1390.807957,NA,0.8940261072,0.0137311268,0.0004408898,0.472921034,0.2104168861,NA,32.4072950982,0.0001472803,0.0006069936,0.0036608094,0.0072868323,0.0022232928,0.2165197262,NA,NA,NA,272.1616777367,NA,0.000174685,NA,0.0389710468,NA,816.8489448588,0.0004316468,0.0017465326,NA,38.6729747643,0.0315090925,0.0241323736,3402.2432692612,NA,0.000248112,0.008502189,787.339991794,0.003273949,NA,1.894068063,2160.710830363,NA,NA,0.275698289,6.011208245,0.000233318,NA,0.025445624,NA,0.000249354,0.127420291,3.5505E-05,0.000138315,0.003035262,0.000175281,0.000343677,NA,2.845740532
10_18,110Ad,2018,Kleiva,Inderøy,635311.2,105955.8,29,3026173,Adult,F,675,277,Feathers,3,3,-25.25,49,7.23,14.64,93352.08676,23837.01784,329185.6819,178155.2975,1254145.806,69948.39326,13642.75065,0,1175471.439,1623.881,1194148.773,39470.68341,32387.94515,78029.96151,1623470.106,171854.8844,95794.52697,189098.5782,617564.7029,435279.142,1801625.404,273.3881786,11641.58221,13.81529142,8582.700837,1390.807957,0.002710528,18.1756225793,0.0104173946,0.0015296609,0.3864239167,0.1039436361,0.0033722148,15.0553607347,0.000184809,0.0198216967,0.0081475942,0.0651269055,0.0016271324,2.7598945446,0.0011361254,0.0007242461,0.0004527293,16.5614350343,0.0056107365,NA,0.000920553,0.7802775972,0.0002749661,5.1684973987,0.0105972651,0.0062669484,8.60479E-05,7.1145041017,0.1635870235,0.1046588442,5.6587414158,0.002550798,0.009916159,0.017278764,70.470797816,0.02054511,0.002687931,0.029371803,22349.057184059,0.002718889,0.000369617,1.123024834,46.751167382,0.001926902,0.010854746,0.03301913,0.000259691,0.00230201,1.064447143,0.000554733,0.001402011,0.031930139,0.005972216,0.009025817,0.000653743,7.088478562
2_17,15Ad,2017,Vestvik,Inderøy,635312,105645,28,3026173,Adult,F,620,NA,Feathers,5,0,-24.54,47.91,7.87,14.5,24427.17976,29176.83882,297270.5245,93777.17245,2225424.863,21151.04395,272749.1292,175267.2003,0,0,2262713.254,6368.720487,47436.60431,202806.4576,526141.7434,93777.17245,776443.8824,723475.8284,686051.5406,333353.7848,619918.9159,1297.486984,12934.5372,0,8521.561865,3203.716011,0.0130990427,22.6679323315,0.0257821629,0.018700542,0.2918216399,0.1570992866,0.0028525376,49.5059092809,0.0013338847,0.0161628948,0.0192603125,0.1065127258,0.0014728103,3.6929393349,0.001145253,0.0007024145,0.00020533,24.5314039726,0.006079698,NA,0.000110989,1.9367968429,0.0002255421,6.5530628228,0.0071458434,0.0073595365,5.54945E-05,21.5629094898,0.5620855897,0.121186544,10.7036919062,0.000520261,0.006931567,0.042647828,78.172827544,0.064242909,0.001806425,0.031888929,26295.297848744,0.0052683,0.005391125,1.609665303,48.630906012,0.001038114,0.013217659,0.092356037,0.000171023,0.001802078,1.680364574,0.001022946,0.000935647,0.051913352,0.007886039,0.006203316,0.000759381,14.25932896
99_17,7Ad,2017,Nessflata,Verdal,634562,113502,48,3026185,Adult,F,590,290,Blood,4,2,NA,NA,NA,NA,92893.72863,51855.91105,1395414.673,95016.03245,1439320.495,47983.82358,8941.527618,9226.759721,0,0,1211873.609,185281.3664,63306.4993,47983.82358,1549391.072,82816.5804,80119.18744,44790.74384,578636.8886,792699.0266,1644407.105,6993.630716,3925.961609,44.16142827,3663.90616,2537.664553,NA,0.4682390145,0.0068644807,8.73926E-05,0.3866795014,0.0439765519,NA,31.1724367088,0.0005153139,0.0002459528,0.0092178096,0.0039112562,0.0010381263,0.2764273845,NA,NA,NA,297.6062291827,NA,6.31889E-05,NA,0.0840741937,NA,1140.4677026689,5.45037E-05,0.0046929964,NA,48.4470874463,0.0176847462,0.0237904867,3056.7109039775,NA,0.000243406,0.006476968,850.145109142,0.009973745,NA,1.485445509,2248.895350881,NA,NA,0.460814828,3.25981004,2.7252E-05,NA,0.018085727,NA,2.7252E-05,0.003425751,6.4578E-05,8.8714E-05,0.004499483,3.8485E-05,0.000179551,NA,3.046774064
13_17,7Ad,2017,Nessflata,Verdal,634562,113502,48,3026185,Adult,F,590,290,Feathers,4,2,-24.17,28.19,6.84,9.17,92893.72863,51855.91105,1395414.673,95016.03245,1439320.495,47983.82358,8941.527618,9226.759721,0,0,1211873.609,185281.3664,63306.4993,47983.82358,1549391.072,82816.5804,80119.18744,44790.74384,578636.8886,792699.0266,1644407.105,6993.630716,3925.961609,44.16142827,3663.90616,2537.664553,0.0157891704,26.9104148647,0.0214130849,0.0338704623,0.1595590796,0.163592144,0.001747808,30.57839414,0.0017075111,0.0263598929,0.0281895697,0.0920499981,0.0019633723,2.9622856379,0.0017425907,0.0009942221,0.0004351991,30.9904613532,0.0078214557,NA,0.000110989,1.1317217739,0.0002150529,14.5395709135,0.0117166156,0.0045655184,0.0001413885,16.4375041324,0.4830863225,0.0903698641,12.2149229991,0.000520261,0.011299936,0.046992996,93.044018293,0.045136598,0.002983427,0.050120821,26869.366612378,0.009094918,0.005960053,1.309430181,56.787547534,0.002204182,0.011958269,0.078966775,0.000258315,0.004014548,1.894035926,0.000370893,0.004477939,0.06629532,0.00740395,0.009130248,0.00083366,7.731926144
7_18,107Ad,2018,Nessflata,Verdal,634562,113502,48,3026185,Adult,F,615,290,Feathers,2,0,-24.79,48.99,7.06,14.67,92893.72863,51855.91105,1395414.673,95016.03245,1439320.495,47983.82358,8941.527618,9226.759721,0,0,1211873.609,185281.3664,63306.4993,47983.82358,1549391.072,82816.5804,80119.18744,44790.74384,578636.8886,792699.0266,1644407.105,6993.630716,3925.961609,44.16142827,3663.90616,2537.664553,0.0192031172,28.32535178,0.0171085904,0.0265445878,0.309466161,0.1343058621,0.0049773436,29.8597513936,0.0006676686,0.0195661659,0.0180767966,0.0830669974,0.0015218453,2.7389199048,0.0012932223,0.0007599694,0.0003958844,32.9918887761,0.007023354,NA,0.0007302259,0.9106178483,0.0003007413,8.5383586087,0.00953165,0.0032298701,0.0001185676,14.1142038611,0.3827868305,0.0788620439,11.5142967116,0.003188888,0.009050902,0.032017937,82.016037618,0.039233827,0.002113534,0.036672028,22813.744853312,0.08226952,0.001479799,1.32655847,78.478786169,0.001626732,0.022104939,0.075297593,0.000252429,0.001443674,1.758276337,0.00043051,0.000962234,0.067626928,0.013811573,0.007683803,0.00071616,6.984680998
48_18,107Ad,2018,Nessflata,Verdal,634562,113502,48,3026185,Adult,F,615,290,Blood,2,0,NA,NA,NA,NA,92893.72863,51855.91105,1395414.673,95016.03245,1439320.495,47983.82358,8941.527618,9226.759721,0,0,1211873.609,185281.3664,63306.4993,47983.82358,1549391.072,82816.5804,80119.18744,44790.74384,578636.8886,792699.0266,1644407.105,6993.630716,3925.961609,44.16142827,3663.90616,2537.664553,NA,3.0892824616,0.0083533165,0.0003893069,0.1784808154,0.0285633324,NA,54.2963370816,0.0002468678,0.0019939102,0.0174088035,0.0826842663,0.0011128088,0.2313891861,NA,NA,NA,156.4824676957,NA,0.0002040727,NA,0.0380186246,NA,866.8042823375,0.0010424627,0.0027759746,NA,49.0364067158,0.0474717053,0.0412367037,2981.7881092638,NA,0.000985839,0.057951593,695.460043558,0.006414709,NA,1.59502025,1363.324911266,NA,NA,0.223572496,9.496549332,0.000240958,NA,0.033803038,NA,0.000298028,0.133526136,0.000150742,8.9459E-05,0.007348885,0.00043954,0.000778943,NA,2.688612428
